福島県伊達郡桑折町大字北半田西ノ内,0
秋田県鹿角市花輪百合沢,0
愛知県知多郡南知多町大字内海中浜,0
愛知県あま市七宝町沖之島九之坪,0
福島県郡山市三穂田町八幡兵次郎,0
岩手県北上市和賀町煤孫十六地割,0
福島県いわき市平中平窪桂進,0
愛知県安城市城ヶ入町荒子,0
愛知県知多郡阿久比町大字草木草石根,0
岩手県胆沢郡金ケ崎町西根小針山,0
富山県中新川郡上市町四葉台,0
福島県郡山市田村町上行合宮耕地,0
愛知県知多市佐布里西之脇,0
岩手県大船渡市立根町寒風,0
兵庫県朝来市和田山町東谷妙見谷,0
石川県金沢市堅田町ヘ,0
北海道紋別郡興部町字興部春日町,0
秋田県潟上市昭和豊川岡井戸前田,0
長野県大町市八坂菖蒲,0
愛知県知多郡南知多町大字大井丘ノ下,0
愛知県豊橋市賀茂町塞神,0
愛知県岡崎市中町東丸根,0
石川県能美市末信町ホ,0
秋田県横手市雄物川町東里松木,0
秋田県横手市増田町亀田柳原,0
宮城県亘理郡山元町高瀬北中須賀,0
石川県珠洲市上戸町寺社ハ,0
愛知県一宮市千秋町一色屋敷地,0
岩手県盛岡市下鹿妻前田,0
山形県鶴岡市下山添庄南,0
福島県相馬郡新地町大字福田一ツ滝,0
宮城県伊具郡丸森町舘矢間松掛窪田,0
兵庫県朝来市和田山町竹田川原町,0
広島県世羅郡世羅町大字小国,0
愛知県一宮市今伊勢町宮後壱丁野,0
福島県福島市松川町関谷高並,0
福島県いわき市四倉町大森民野町,0
秋田県鹿角市十和田毛馬内赤冗,0
兵庫県神戸市須磨区妙法寺薮中ノ下,0
岩手県盛岡市大ケ生二十五地割,0
福島県福島市飯坂町平野田下,0
愛知県額田郡幸田町大字久保田社口,0
石川県七尾市中挟町リ,0
福島県白河市田島入方,0
愛知県一宮市萩原町西御堂西赤口,0
秋田県大館市二井田杉苗出,0
宮城県加美郡加美町四日市場鼓田,0
福島県伊達市梁川町舟生馬坂,0
